634.948122577771	1157
635.690341530823	1161.59997558594
636.43246851086	1152.59997558594
637.174503525845	1154.80004882813
637.916446583745	1166.80004882813
638.658297692538	1160
639.400056860179	1165.80004882813
640.141724094637	1161.59997558594
640.883299403885	1165
641.62478279588	1158
642.366174278594	1157.80004882813
643.107473859989	1156.80004882813
643.848681548029	1149.19995117188
644.589797350679	1152.40002441406
645.330821275901	1160.40002441406
646.071753331665	1144
646.812593525922	1148.19995117188
647.553341866646	1145.40002441406
648.293998361798	1159.80004882813
649.03456301933	1149.40002441406
649.775035847216	1159.40002441406
650.515416853409	1159
651.255706045874	1158.80004882813
651.995903432568	1158
652.736009021453	1155.19995117188
653.476022820486	1166.40002441406
654.215944837629	1153.80004882813
654.955775080842	1153.80004882813
655.695513558081	1156.59997558594
656.435160277301	1161.40002441406
657.174715246465	1157.59997558594
657.914178473527	1153.19995117188
658.653549966449	1147.19995117188
659.392829733176	1149.80004882813
660.132017781678	1154.19995117188
660.871114119901	1151.80004882813
661.610118755803	1160.40002441406
662.349031697343	1158
663.087852952468	1163.19995117188
663.826582529139	1159.80004882813
664.565220435305	1163.19995117188
665.30376667892	1161
666.04222126794	1161.80004882813
666.780584210316	1161.80004882813
667.518855514	1157.19995117188
668.25703518694	1161.40002441406
668.995123237096	1159
669.733119672413	1162.19995117188
670.471024500842	1157.40002441406
671.208837730333	1149.40002441406
671.946559368839	1172.59997558594
672.684189424308	1168.80004882813
673.421727904689	1165.19995117188
674.159174817929	1160
674.896530171977	1175.80004882813
675.633793974786	1164.59997558594
676.370966234295	1167.19995117188
677.108046958461	1162
677.845036155219	1161.19995117188
678.581933832528	1160.40002441406
679.318739998323	1162.59997558594
680.055454660558	1157
680.792077827172	1168.80004882813
681.528609506116	1160.59997558594
682.265049705331	1158.80004882813
683.001398432759	1155
683.737655696349	1161.80004882813
684.47382150404	1158.59997558594
685.20989586378	1163.40002441406
685.945878783503	1166
686.68177027116	1159.59997558594
687.417570334688	1169.40002441406
688.153278982032	1162.59997558594
688.888896221129	1153.19995117188
689.624422059921	1161.19995117188
690.359856506349	1160.59997558594
691.095199568354	1169.40002441406
691.830451253874	1171.59997558594
692.565611570844	1179.19995117188
693.300680527212	1180.59997558594
694.03565813091	1188
694.770544389877	1172.59997558594
695.505339312053	1179.80004882813
696.240042905372	1176.40002441406
696.974655177772	1161.19995117188
697.70917613719	1163.19995117188
698.443605791561	1163.59997558594
699.177944148826	1166.59997558594
699.912191216909	1168.40002441406
700.646347003755	1159.80004882813
701.380411517295	1166.59997558594
702.114384765465	1169
702.848266756195	1169.59997558594
703.582057497421	1164.40002441406
704.315756997074	1170
705.049365263089	1157
705.782882303399	1166.59997558594
706.516308125936	1157.19995117188
707.249642738626	1165.19995117188
707.982886149403	1174.59997558594
708.716038366204	1177
709.449099396949	1179.59997558594
710.182069249577	1180.80004882813
710.914947932009	1178
711.647735452181	1186
712.380431818022	1183.40002441406
713.113037037454	1180.59997558594
713.845551118411	1178.80004882813
714.577974068818	1178.59997558594
715.310305896604	1175.40002441406
716.042546609694	1180.59997558594
716.774696216013	1181.40002441406
717.506754723493	1184.80004882813
718.238722140053	1184.40002441406
718.970598473624	1177.40002441406
719.702383732127	1177.40002441406
720.43407792349	1177.59997558594
721.165681055634	1174.80004882813
721.897193136486	1172.19995117188
722.628614173966	1173.59997558594
723.359944175997	1172
724.091183150505	1179.40002441406
724.822331105412	1180.80004882813
725.553388048638	1189.40002441406
726.284353988106	1179.19995117188
727.015228931734	1169.80004882813
727.746012887449	1168.80004882813
728.476705863162	1162.59997558594
729.207307866803	1157
729.937818906289	1173.19995117188
730.668238989535	1171
731.398568124459	1178.80004882813
732.128806318986	1171
732.858953581034	1174.19995117188
733.589009918514	1175.80004882813
734.318975339348	1180.40002441406
735.048849851452	1168.40002441406
735.778633462744	1169.80004882813
736.508326181137	1170.59997558594
737.237928014549	1168.80004882813
737.967438970897	1176.40002441406
738.696859058095	1171.59997558594
739.426188284054	1172.19995117188
740.155426656692	1175.59997558594
740.884574183922	1177
741.613630873659	1184.59997558594
742.342596733815	1181.40002441406
743.071471772302	1177
743.800255997034	1187.59997558594
744.528949415921	1190.59997558594
745.257552036877	1192.40002441406
745.986063867811	1196.80004882813
746.714484916638	1195.19995117188
747.442815191261	1181.80004882813
748.171054699597	1178.80004882813
748.899203449554	1173
749.627261449039	1171
750.355228705966	1177
751.083105228239	1169
751.810891023765	1166.80004882813
752.538586100459	1173.59997558594
753.266190466218	1169.19995117188
753.99370412896	1174.19995117188
754.721127096582	1174
755.448459377	1175.40002441406
756.175700978114	1173.40002441406
756.902851907828	1172
757.629912174055	1163.40002441406
758.356881784688	1178.59997558594
759.083760747639	1165
759.810549070817	1167.59997558594
760.537246762113	1173.40002441406
761.263853829442	1168.59997558594
761.990370280698	1177.59997558594
762.716796123791	1173.40002441406
763.443131366618	1177.19995117188
764.169376017082	1180.59997558594
764.895530083085	1184.40002441406
765.621593572527	1190.59997558594
766.347566493312	1189.80004882813
767.073448853336	1196.40002441406
767.799240660502	1202.40002441406
768.524941922707	1214.19995117188
769.250552647854	1205.19995117188
769.976072843836	1212.19995117188
770.701502518551	1209.59997558594
771.426841679905	1213.19995117188
772.152090335793	1222.59997558594
772.877248494107	1217.40002441406
773.602316162747	1226.19995117188
774.327293349609	1229.19995117188
775.052180062592	1223.59997558594
775.776976309589	1223.40002441406
776.501682098496	1205.80004882813
777.226297437206	1206.40002441406
777.950822333616	1203.40002441406
778.675256795621	1195.19995117188
779.399600831111	1199
780.123854447983	1192.40002441406
780.84801765413	1199
781.572090457441	1184
782.296072865811	1188.19995117188
783.019964887131	1199
783.743766529297	1185.40002441406
784.467477800194	1184.40002441406
785.191098707719	1190.80004882813
785.914629259756	1183.59997558594
786.638069464194	1183.59997558594
787.361419328932	1190.59997558594
788.084678861852	1181.19995117188
788.807848070845	1188.19995117188
789.530926963798	1192.40002441406
790.253915548602	1185.40002441406
790.976813833144	1184.59997558594
791.699621825307	1190.59997558594
792.422339532986	1183.80004882813
793.144966964061	1178.59997558594
793.86750412642	1187.40002441406
794.589951027946	1194.59997558594
795.312307676536	1186.59997558594
796.03457408006	1184.59997558594
796.756750246417	1191.19995117188
797.478836183477	1185.59997558594
798.200831899137	1177.80004882813
798.92273740127	1182
799.644552697769	1179.19995117188
800.36627779651	1179.19995117188
801.087912705374	1184.59997558594
801.809457432251	1182.19995117188
802.530911985017	1187.19995117188
803.252276371558	1182.40002441406
803.973550599748	1188.59997558594
804.694734677472	1177.19995117188
805.415828612611	1183.40002441406
806.136832413045	1180
806.857746086646	1180.19995117188
807.578569641305	1172.59997558594
808.299303084892	1180.19995117188
809.019946425289	1179.19995117188
809.740499670372	1170.59997558594
810.460962828022	1174.19995117188
811.181335906114	1174.19995117188
811.901618912524	1177.19995117188
812.621811855131	1177
813.341914741809	1188.80004882813
814.061927580433	1179.19995117188
814.781850378881	1172.59997558594
815.501683145025	1177.59997558594
816.221425886743	1181.80004882813
816.941078611903	1174.19995117188
817.660641328387	1180.40002441406
818.380114044065	1176.40002441406
819.099496766808	1169.19995117188
819.818789504492	1174.59997558594
820.53799226499	1175.59997558594
821.257105056168	1176.40002441406
821.976127885904	1168
822.695060762064	1175.80004882813
823.413903692525	1178
824.132656685151	1182.80004882813
824.851319747817	1181.59997558594
825.569892888388	1177.59997558594
826.288376114739	1182
827.006769434737	1171.80004882813
827.725072856249	1171.40002441406
828.443286387142	1170
829.161410035285	1161
829.87944380855	1166.59997558594
830.597387714798	1175.59997558594
831.315241761898	1175.59997558594
832.033005957715	1179.40002441406
832.750680310119	1179
833.468264826969	1181.59997558594
834.18575951614	1173.59997558594
834.903164385486	1168.59997558594
835.620479442878	1174
836.337704696181	1174.59997558594
837.054840153255	1165.59997558594
837.771885821962	1179
838.488841710172	1174.59997558594
839.20570782574	1177.59997558594
839.922484176531	1173.59997558594
840.639170770409	1178.59997558594
841.355767615231	1170.19995117188
842.072274718864	1181.19995117188
842.788692089164	1180
843.505019733993	1173.40002441406
844.221257661209	1173.40002441406
844.937405878676	1185.19995117188
845.65346439425	1173.80004882813
846.369433215789	1169.59997558594
847.085312351156	1178.59997558594
847.801101808205	1179.19995117188
848.516801594793	1171.59997558594
849.232411718781	1178.80004882813
849.947932188021	1167.59997558594
850.663363010376	1168.19995117188
851.378704193698	1176.59997558594
852.093955745842	1169.59997558594
852.809117674669	1175
853.524189988028	1177.59997558594
854.239172693778	1182.80004882813
854.954065799768	1179.80004882813
855.668869313857	1174.80004882813
856.383583243899	1174
857.098207597743	1179.19995117188
857.812742383246	1178.40002441406
858.527187608255	1178.80004882813
859.241543280628	1168
859.955809408218	1171
860.669985998868	1173.59997558594
861.384073060437	1174.80004882813
862.098070600772	1178.40002441406
862.811978627724	1180.80004882813
863.52579714914	1176.80004882813
864.239526172873	1179.80004882813
864.953165706776	1176.19995117188
865.666715758687	1170.59997558594
866.380176336464	1181.80004882813
867.093547447951	1180.19995117188
867.806829100996	1177.80004882813
868.520021303444	1177.40002441406
869.233124063149	1172.80004882813
869.94613738795	1180
870.659061285693	1178
871.37189576423	1179.59997558594
872.084640831403	1174.19995117188
872.797296495057	1170.19995117188
873.509862763039	1165.40002441406
874.22233964319	1167
874.934727143353	1169.80004882813
875.647025271374	1168.80004882813
876.359234035097	1174
877.071353442361	1181
877.783383501015	1175.59997558594
